gene.chr,gene.start,gene.stop,gene.id,gene.strand,probe.chr,probe.start,probe.stop,probe.id,probe.strand
chr3,14867122,14870083,AT3G42770,+,chr3,14867122,14870083,AT3G42770,+
chr3,14871213,14871743,AT3G42780,+,chr3,14871213,14871743,AT3G42780,+
chr3,14871922,14875383,AT3G42783,-,chr3,14871922,14875383,AT3G42783,-
chr3,14876476,14877255,AT3G42786,+,chr3,14876476,14877255,AT3G42786,+
chr3,14877890,14879792,AT3G42790,-,chr3,14877890,14879792,AT3G42790,-
chr3,14884504,14885709,AT3G29794,-,chr3,14884504,14885709,AT3G29794,-
chr3,14888342,14891215,AT3G42791,+,chr3,14888342,14891215,AT3G42791,+
chr3,14891548,14891986,AT3G06475,+,chr3,14891548,14891986,AT3G06475,+
chr3,14892081,14892895,AT3G42792,+,chr3,14892081,14892895,AT3G42792,+
chr3,14895823,14899217,AT3G42794,+,chr3,14895823,14899217,AT3G42794,+
chr3,14899844,14900608,AT3G42796,+,chr3,14899844,14900608,AT3G42796,+
chr3,14901653,14902694,AT3G42798,+,chr3,14901653,14902694,AT3G42798,+
chr3,14905230,14907035,AT3G42800,+,chr3,14905230,14907035,AT3G42800,+
chr3,14908575,14910194,AT3G42803,+,chr3,14908575,14910194,AT3G42803,+
chr3,14914008,14918667,AT3G42806,+,chr3,14914008,14918667,AT3G42806,+
chr3,14919657,14920215,AT3G42810,+,chr3,14919657,14920215,AT3G42810,+
chr3,14921037,14927032,AT3G42820,-,chr3,14921037,14927032,AT3G42820,-
chr3,14929714,14930678,AT3G42830,-,chr3,14929714,14930678,AT3G42830,-
chr3,14931950,14932252,AT3G42835,+,chr3,14931950,14932252,AT3G42835,+
chr3,14932439,14935117,AT3G42836,-,chr3,14932439,14935117,AT3G42836,-
chr3,14936240,14938777,AT3G42837,+,chr3,14936240,14938777,AT3G42837,+
chr3,14940002,14945319,AT3G42850,-,chr3,14940002,14945319,AT3G42850,-
chr3,14946143,14948228,AT3G42860,-,chr3,14946143,14948228,AT3G42860,-
chr3,14949456,14951279,AT3G42870,+,chr3,14949456,14951279,AT3G42870,+
chr3,14951431,14952669,AT3G42875,+,chr3,14951431,14952669,AT3G42875,+
chr3,14953437,14953779,AT3G06485,-,chr3,14953437,14953779,AT3G06485,-
chr3,14954363,14957031,AT3G42880,+,chr3,14954363,14957031,AT3G42880,+
chr3,14957142,14959892,AT3G42883,-,chr3,14957142,14959892,AT3G42883,-
chr3,14963295,14966755,AT3G42886,+,chr3,14963295,14966755,AT3G42886,+
chr3,14966924,14969056,AT3G42890,+,chr3,14966924,14969056,AT3G42890,+
chr3,14970609,14972658,AT3G42900,+,chr3,14970609,14972658,AT3G42900,+
chr3,14974103,14977761,AT3G42910,-,chr3,14974103,14977761,AT3G42910,-
chr3,14979792,14982680,AT3G42913,+,chr3,14979792,14982680,AT3G42913,+
chr3,14983525,14985656,AT3G42916,+,chr3,14983525,14985656,AT3G42916,+
chr3,14986919,14987428,AT3G42920,-,chr3,14986919,14987428,AT3G42920,-
chr3,14989934,14990452,AT3G42922,+,chr3,14989934,14990452,AT3G42922,+
chr3,14993668,14994581,AT3G42924,-,chr3,14993668,14994581,AT3G42924,-
chr3,14994906,14997452,AT3G42927,+,chr3,14994906,14997452,AT3G42927,+
chr3,14998007,14999235,AT3G42930,-,chr3,14998007,14999235,AT3G42930,-
chr3,15001676,15003980,AT3G42935,+,chr3,15001676,15003980,AT3G42935,+
chr3,15006613,15007194,AT3G42940,+,chr3,15006613,15007194,AT3G42940,+
chr3,15010801,15013507,AT3G42945,+,chr3,15010801,15013507,AT3G42945,+
chr3,15015086,15018653,AT3G42950,+,chr3,15015086,15018653,AT3G42950,+
chr3,15018695,15019685,AT3G42960,-,chr3,15018695,15019685,AT3G42960,-
chr3,15027589,15029109,AT3G42980,+,chr3,15027589,15029109,AT3G42980,+
chr3,15030354,15031152,AT3G42990,+,chr3,15030354,15031152,AT3G42990,+
chr3,15031624,15037037,AT3G42993,+,chr3,15031624,15037037,AT3G42993,+
chr3,15038985,15043310,AT3G42996,+,chr3,15038985,15043310,AT3G42996,+
chr3,15044566,15046814,AT3G43000,-,chr3,15044566,15046814,AT3G43000,-
chr3,15048332,15048949,AT3G43005,+,chr3,15048332,15048949,AT3G43005,+
chr3,15051658,15051935,AT3G42995,+,chr3,15051658,15051935,AT3G42995,+
chr3,15052579,15057585,AT3G43020,+,chr3,15052579,15057585,AT3G43020,+
chr3,15058239,15058928,AT3G43025,-,chr3,15058239,15058928,AT3G43025,-
chr3,15060571,15061578,AT3G43040,+,chr3,15060571,15061578,AT3G43040,+
chr3,15062529,15064576,AT3G43050,+,chr3,15062529,15064576,AT3G43050,+
chr3,15065459,15067927,AT3G43060,-,chr3,15065459,15067927,AT3G43060,-
chr3,15068972,15071172,AT3G43070,+,chr3,15068972,15071172,AT3G43070,+
chr3,15072355,15075080,AT3G43080,-,chr3,15072355,15075080,AT3G43080,-
chr3,15075700,15077257,AT3G43083,-,chr3,15075700,15077257,AT3G43083,-
chr3,15078987,15079636,AT3G06495,+,chr3,15078987,15079636,AT3G06495,+
chr3,15079014,15080692,AT3G06505,-,chr3,15079014,15080692,AT3G06505,-
chr3,15080305,15080687,AT3G06515,-,chr3,15080305,15080687,AT3G06515,-
chr3,15080447,15080656,AT3G06525,+,chr3,15080447,15080656,AT3G06525,+
chr3,15081846,15082685,AT3G00680,-,chr3,15081846,15082685,AT3G00680,-
chr3,15083044,15084520,AT3G43090,-,chr3,15083044,15084520,AT3G43090,-
chr3,15087294,15088694,AT3G43095,-,chr3,15087294,15088694,AT3G43095,-
chr3,15089891,15091170,AT3G43100,+,chr3,15089891,15091170,AT3G43100,+
chr3,15091521,15092521,AT3G43110,-,chr3,15091521,15092521,AT3G43110,-
chr3,15094048,15095989,AT3G43120,+,chr3,15094048,15095989,AT3G43120,+
chr3,15098333,15098851,AT3G43123,-,chr3,15098333,15098851,AT3G43123,-
chr3,15100476,15104216,AT3G43126,+,chr3,15100476,15104216,AT3G43126,+
chr3,15105385,15107529,AT3G43128,+,chr3,15105385,15107529,AT3G43128,+
chr3,15110606,15112253,AT3G43130,-,chr3,15110606,15112253,AT3G43130,-
chr3,15112431,15112845,AT3G43140,+,chr3,15112431,15112845,AT3G43140,+
chr3,15113157,15115856,AT3G43141,-,chr3,15113157,15115856,AT3G43141,-
chr3,15118447,15121602,AT3G43142,-,chr3,15118447,15121602,AT3G43142,-
chr3,15124181,15129553,AT3G43144,-,chr3,15124181,15129553,AT3G43144,-
chr3,15134145,15136307,AT3G43146,+,chr3,15134145,15136307,AT3G43146,+
chr3,15137565,15138176,AT3G43147,+,chr3,15137565,15138176,AT3G43147,+
chr3,15139995,15143123,AT3G43148,+,chr3,15139995,15143123,AT3G43148,+
chr3,15143695,15144432,AT3G43150,+,chr3,15143695,15144432,AT3G43150,+
chr3,15145329,15146641,AT3G43151,-,chr3,15145329,15146641,AT3G43151,-
chr3,15147242,15149791,AT3G43152,+,chr3,15147242,15149791,AT3G43152,+
chr3,15150104,15150916,AT3G43153,-,chr3,15150104,15150916,AT3G43153,-
chr3,15151222,15152538,AT3G43154,+,chr3,15151222,15152538,AT3G43154,+
chr3,15154032,15155912,AT3G43156,+,chr3,15154032,15155912,AT3G43156,+
chr3,15156980,15158401,AT3G43157,+,chr3,15156980,15158401,AT3G43157,+
chr3,15161434,15162615,AT3G43158,+,chr3,15161434,15162615,AT3G43158,+
chr3,15166561,15168225,AT3G43160,+,chr3,15166561,15168225,AT3G43160,+
chr3,15170198,15170555,AT3G06535,+,chr3,15170198,15170555,AT3G06535,+
chr3,15170449,15170666,AT3G06555,-,chr3,15170449,15170666,AT3G06555,-
chr3,15172148,15172754,AT3G43170,-,chr3,15172148,15172754,AT3G43170,-
chr3,15173888,15177508,AT3G43175,-,chr3,15173888,15177508,AT3G43175,-
chr3,15178043,15178937,AT3G43180,+,chr3,15178043,15178937,AT3G43180,+
chr3,15179010,15184105,AT3G43190,-,chr3,15179010,15184105,AT3G43190,-
chr3,15185601,15186626,AT3G43200,-,chr3,15185601,15186626,AT3G43200,-
chr3,15187016,15187420,AT3G43205,-,chr3,15187016,15187420,AT3G43205,-
chr3,15190786,15196215,AT3G43210,+,chr3,15190786,15196215,AT3G43210,+
chr3,15196812,15203139,AT3G43220,-,chr3,15196812,15203139,AT3G43220,-
chr3,15207367,15209853,AT3G43230,+,chr3,15207367,15209853,AT3G43230,+
chr3,15209831,15214947,AT3G43240,-,chr3,15209831,15214947,AT3G43240,-
chr3,15216585,15217574,AT3G43250,+,chr3,15216585,15217574,AT3G43250,+
chr3,15217858,15218346,AT3G43251,-,chr3,15217858,15218346,AT3G43251,-
chr3,15219454,15221723,AT3G43260,+,chr3,15219454,15221723,AT3G43260,+
chr3,15222125,15225495,AT3G43270,-,chr3,15222125,15225495,AT3G43270,-
chr3,15228062,15228682,AT3G06565,+,chr3,15228062,15228682,AT3G06565,+
chr3,15229778,15230251,AT3G43280,-,chr3,15229778,15230251,AT3G43280,-
chr3,15230568,15231115,AT3G43290,+,chr3,15230568,15231115,AT3G43290,+
chr3,15231277,15232108,AT3G43291,-,chr3,15231277,15232108,AT3G43291,-
chr3,15232194,15232689,AT3G06575,+,chr3,15232194,15232689,AT3G06575,+
chr3,15233845,15245281,AT3G43300,-,chr3,15233845,15245281,AT3G43300,-
chr3,15246180,15250302,AT3G43302,+,chr3,15246180,15250302,AT3G43302,+
chr3,15250630,15251025,AT3G43303,+,chr3,15250630,15251025,AT3G43303,+
chr3,15251803,15260553,AT3G43304,+,chr3,15251803,15260553,AT3G43304,+
chr3,15262136,15265104,AT3G43307,+,chr3,15262136,15265104,AT3G43307,+
chr3,15265691,15267784,AT3G43310,-,chr3,15265691,15267784,AT3G43310,-
chr3,15271837,15275043,AT3G43315,-,chr3,15271837,15275043,AT3G43315,-
chr3,15275461,15276993,AT3G43320,-,chr3,15275461,15276993,AT3G43320,-
chr3,15279347,15281908,AT3G43330,+,chr3,15279347,15281908,AT3G43330,+
chr3,15284861,15285851,AT3G43340,-,chr3,15284861,15285851,AT3G43340,-
chr3,15286073,15290808,AT3G43350,+,chr3,15286073,15290808,AT3G43350,+
chr3,15291751,15292340,AT3G06585,-,chr3,15291751,15292340,AT3G06585,-
chr3,15299365,15299640,AT3G43352,-,chr3,15299365,15299640,AT3G43352,-
chr3,15302249,15304269,AT3G43355,-,chr3,15302249,15304269,AT3G43355,-
chr3,15304571,15306362,AT3G43356,-,chr3,15304571,15306362,AT3G43356,-
chr3,15307272,15312506,AT3G43357,+,chr3,15307272,15312506,AT3G43357,+
chr3,15313040,15316207,AT3G43358,-,chr3,15313040,15316207,AT3G43358,-
chr3,15316172,15317224,AT3G43359,+,chr3,15316172,15317224,AT3G43359,+
chr3,15320762,15322789,AT3G43360,+,chr3,15320762,15322789,AT3G43360,+
chr3,15323338,15324286,AT3G43370,+,chr3,15323338,15324286,AT3G43370,+
chr3,15324813,15325460,AT3G43380,-,chr3,15324813,15325460,AT3G43380,-
chr3,15326264,15330946,AT3G43390,-,chr3,15326264,15330946,AT3G43390,-
chr3,15332136,15333703,AT3G43400,+,chr3,15332136,15333703,AT3G43400,+
chr3,15336705,15337170,AT3G06595,-,chr3,15336705,15337170,AT3G06595,-
chr3,15338216,15338655,AT3G06605,-,chr3,15338216,15338655,AT3G06605,-
chr3,15340504,15341109,AT3G43410,-,chr3,15340504,15341109,AT3G43410,-
chr3,15342812,15343309,AT3G43415,-,chr3,15342812,15343309,AT3G43415,-
chr3,15345315,15345679,AT3G43420,+,chr3,15345315,15345679,AT3G43420,+
chr3,15348513,15352811,AT3G43425,+,chr3,15348513,15352811,AT3G43425,+
chr3,15354535,15355494,AT3G43430,-,chr3,15354535,15355494,AT3G43430,-
chr3,15357217,15357805,AT3G06615,+,chr3,15357217,15357805,AT3G06615,+
chr3,15359783,15360090,AT3G43432,-,chr3,15359783,15360090,AT3G43432,-
chr3,15360394,15361514,AT3G43433,+,chr3,15360394,15361514,AT3G43433,+
chr3,15361697,15365347,AT3G43436,+,chr3,15361697,15365347,AT3G43436,+
chr3,15366310,15366768,AT3G06625,+,chr3,15366310,15366768,AT3G06625,+
chr3,15367546,15370157,AT3G43440,+,chr3,15367546,15370157,AT3G43440,+
chr3,15373325,15375447,AT3G43442,+,chr3,15373325,15375447,AT3G43442,+
chr3,15377568,15381608,AT3G43444,+,chr3,15377568,15381608,AT3G43444,+
chr3,15382326,15384011,AT3G43447,+,chr3,15382326,15384011,AT3G43447,+
chr3,15385287,15385955,AT3G43450,-,chr3,15385287,15385955,AT3G43450,-
chr3,15387806,15390501,AT3G43460,-,chr3,15387806,15390501,AT3G43460,-
chr3,15391568,15393281,AT3G43470,-,chr3,15391568,15393281,AT3G43470,-
chr3,15393978,15394463,AT3G43480,-,chr3,15393978,15394463,AT3G43480,-
chr3,15394570,15396641,AT3G43485,+,chr3,15394570,15396641,AT3G43485,+
chr3,15398859,15400079,AT3G43490,+,chr3,15398859,15400079,AT3G43490,+
chr3,15400257,15400718,AT3G43500,-,chr3,15400257,15400718,AT3G43500,-
chr3,15400717,15401123,AT3G43503,+,chr3,15400717,15401123,AT3G43503,+
chr3,15402321,15402899,AT3G43505,-,chr3,15402321,15402899,AT3G43505,-
chr3,15403872,15405378,AT3G43510,-,chr3,15403872,15405378,AT3G43510,-
chr3,15405984,15407949,AT3G43520,+,chr3,15405984,15407949,AT3G43520,+
chr3,15408945,15409667,AT3G43521,+,chr3,15408945,15409667,AT3G43521,+
chr3,15410131,15410499,AT3G43522,+,chr3,15410131,15410499,AT3G43522,+
chr3,15410702,15411245,AT3G06635,+,chr3,15410702,15411245,AT3G06635,+
chr3,15413769,15416019,AT3G43523,+,chr3,15413769,15416019,AT3G43523,+
chr3,15420060,15420530,AT3G43524,+,chr3,15420060,15420530,AT3G43524,+
chr3,15423007,15425340,AT3G43526,+,chr3,15423007,15425340,AT3G43526,+
chr3,15426468,15426713,AT3G43528,+,chr3,15426468,15426713,AT3G43528,+
chr3,15427145,15430076,AT3G43530,-,chr3,15427145,15430076,AT3G43530,-
chr3,15430660,15433355,AT3G43540,+,chr3,15430660,15433355,AT3G43540,+
chr3,15438185,15438680,AT3G00690,+,chr3,15438185,15438680,AT3G00690,+
chr3,15440476,15446894,AT3G43546,-,chr3,15440476,15446894,AT3G43546,-
chr3,15448635,15450057,AT3G43550,+,chr3,15448635,15450057,AT3G43550,+
chr3,15458938,15460869,AT3G43563,-,chr3,15458938,15460869,AT3G43563,-
chr3,15461541,15466805,AT3G43566,-,chr3,15461541,15466805,AT3G43566,-
chr3,15473345,15474765,AT3G43570,+,chr3,15473345,15474765,AT3G43570,+
chr3,15479021,15479233,AT3G43572,-,chr3,15479021,15479233,AT3G43572,-
chr3,15479819,15480028,AT3G43574,-,chr3,15479819,15480028,AT3G43574,-
chr3,15480920,15482338,AT3G43571,+,chr3,15480920,15482338,AT3G43571,+
chr3,15487248,15491948,AT3G43573,+,chr3,15487248,15491948,AT3G43573,+
chr3,15493460,15497791,AT3G43575,-,chr3,15493460,15497791,AT3G43575,-
chr3,15502016,15503638,AT3G43580,+,chr3,15502016,15503638,AT3G43580,+
chr3,15506774,15507076,AT3G43583,-,chr3,15506774,15507076,AT3G43583,-
chr3,15507668,15509301,AT3G43586,-,chr3,15507668,15509301,AT3G43586,-
chr3,15509527,15512574,AT3G43590,+,chr3,15509527,15512574,AT3G43590,+
chr3,15511832,15517545,AT3G43600,-,chr3,15511832,15517545,AT3G43600,-
chr3,15517576,15524096,AT3G43610,-,chr3,15517576,15524096,AT3G43610,-
chr3,15525398,15526063,AT3G43620,+,chr3,15525398,15526063,AT3G43620,+
chr3,15527180,15530149,AT3G43622,-,chr3,15527180,15530149,AT3G43622,-
chr3,15532185,15538492,AT3G43625,-,chr3,15532185,15538492,AT3G43625,-
chr3,15538816,15539418,AT3G43630,+,chr3,15538816,15539418,AT3G43630,+
chr3,15541165,15545922,AT3G43635,+,chr3,15541165,15545922,AT3G43635,+
chr3,15546872,15548354,AT3G43640,+,chr3,15546872,15548354,AT3G43640,+
chr3,15549783,15551111,AT3G43650,-,chr3,15549783,15551111,AT3G43650,-
chr3,15552162,15554963,AT3G43652,-,chr3,15552162,15554963,AT3G43652,-
chr3,15555355,15559710,AT3G43654,-,chr3,15555355,15559710,AT3G43654,-
chr3,15560401,15560768,AT3G43645,+,chr3,15560401,15560768,AT3G43645,+
chr3,15561486,15562115,AT3G43657,-,chr3,15561486,15562115,AT3G43657,-
chr3,15565224,15566047,AT3G43660,+,chr3,15565224,15566047,AT3G43660,+
chr3,15567067,15569984,AT3G43670,+,chr3,15567067,15569984,AT3G43670,+
chr3,15570847,15571126,AT3G06645,-,chr3,15570847,15571126,AT3G06645,-
chr3,15571415,15575045,AT3G43675,-,chr3,15571415,15575045,AT3G43675,-
chr3,15576456,15578269,AT3G43680,+,chr3,15576456,15578269,AT3G43680,+
chr3,15578892,15584429,AT3G43681,-,chr3,15578892,15584429,AT3G43681,-
chr3,15584589,15585426,AT3G43682,+,chr3,15584589,15585426,AT3G43682,+
chr3,15585532,15587105,AT3G43684,-,chr3,15585532,15587105,AT3G43684,-
chr3,15587720,15590947,AT3G43686,+,chr3,15587720,15590947,AT3G43686,+
chr3,15592267,15597394,AT3G43688,+,chr3,15592267,15597394,AT3G43688,+
chr3,15598179,15600798,AT3G43690,+,chr3,15598179,15600798,AT3G43690,+
chr3,15601754,15603898,AT3G43700,+,chr3,15601754,15603898,AT3G43700,+
chr3,15604532,15605111,AT3G00700,+,chr3,15604532,15605111,AT3G00700,+
chr3,15605608,15606744,AT3G43710,+,chr3,15605608,15606744,AT3G43710,+
chr3,15606866,15607606,AT3G43715,-,chr3,15606866,15607606,AT3G43715,-
chr3,15612537,15612836,AT3G06655,-,chr3,15612537,15612836,AT3G06655,-
chr3,15615386,15617309,AT3G43720,-,chr3,15615386,15617309,AT3G43720,-
chr3,15622167,15626684,AT3G43723,+,chr3,15622167,15626684,AT3G43723,+
chr3,15629330,15630085,AT3G43726,-,chr3,15629330,15630085,AT3G43726,-
chr3,15633913,15636942,AT3G43730,+,chr3,15633913,15636942,AT3G43730,+
chr3,15644009,15645688,AT3G43740,+,chr3,15644009,15645688,AT3G43740,+
chr3,15646460,15647566,AT3G43750,+,chr3,15646460,15647566,AT3G43750,+
chr3,15648213,15649422,AT3G43760,-,chr3,15648213,15649422,AT3G43760,-
chr3,15650587,15651000,AT3G43770,-,chr3,15650587,15651000,AT3G43770,-
chr3,15651304,15653034,AT3G43780,+,chr3,15651304,15653034,AT3G43780,+
chr3,15655319,15660126,AT3G43790,+,chr3,15655319,15660126,AT3G43790,+
chr3,15660770,15661987,AT3G43800,+,chr3,15660770,15661987,AT3G43800,+
chr3,15663000,15666469,AT3G43810,-,chr3,15663000,15666469,AT3G43810,-
chr3,15668523,15669776,AT3G43820,-,chr3,15668523,15669776,AT3G43820,-
chr3,15670223,15674704,AT3G43825,+,chr3,15670223,15674704,AT3G43825,+
chr3,15675209,15675832,AT3G43826,-,chr3,15675209,15675832,AT3G43826,-
chr3,15677383,15678009,AT3G43828,-,chr3,15677383,15678009,AT3G43828,-
chr3,15678861,15679850,AT3G43830,-,chr3,15678861,15679850,AT3G43830,-
chr3,15680338,15680823,AT3G06675,+,chr3,15680338,15680823,AT3G06675,+
chr3,15682293,15682874,AT3G43832,-,chr3,15682293,15682874,AT3G43832,-
chr3,15687554,15688773,AT3G43833,+,chr3,15687554,15688773,AT3G43833,+
chr3,15690840,15692202,AT3G43837,+,chr3,15690840,15692202,AT3G43837,+
chr3,15692317,15697566,AT3G43835,+,chr3,15692317,15697566,AT3G43835,+
chr3,15700352,15701843,AT3G43840,+,chr3,15700352,15701843,AT3G43840,+
chr3,15701084,15701493,AT3G06685,-,chr3,15701084,15701493,AT3G06685,-
chr3,15702085,15704391,AT3G43850,-,chr3,15702085,15704391,AT3G43850,-
chr3,15706954,15709989,AT3G43860,+,chr3,15706954,15709989,AT3G43860,+
chr3,15714896,15716641,AT3G43862,-,chr3,15714896,15716641,AT3G43862,-
chr3,15717074,15717829,AT3G43863,-,chr3,15717074,15717829,AT3G43863,-
chr3,15718055,15720790,AT3G43864,-,chr3,15718055,15720790,AT3G43864,-
chr3,15721998,15726638,AT3G43867,-,chr3,15721998,15726638,AT3G43867,-
chr3,15728176,15729150,AT3G43870,+,chr3,15728176,15729150,AT3G43870,+
chr3,15738173,15738616,AT3G43880,-,chr3,15738173,15738616,AT3G43880,-
chr3,15741297,15743612,AT3G43890,-,chr3,15741297,15743612,AT3G43890,-
chr3,15750222,15750588,AT3G06695,+,chr3,15750222,15750588,AT3G06695,+
chr3,15751387,15752689,AT3G43910,+,chr3,15751387,15752689,AT3G43910,+
chr3,15753387,15760859,AT3G43920,+,chr3,15753387,15760859,AT3G43920,+
chr3,15760817,15763406,AT3G43930,-,chr3,15760817,15763406,AT3G43930,-
chr3,15764265,15765371,AT3G43940,-,chr3,15764265,15765371,AT3G43940,-
chr3,15766361,15767014,AT3G43950,+,chr3,15766361,15767014,AT3G43950,+
chr3,15768820,15773629,AT3G43955,-,chr3,15768820,15773629,AT3G43955,-
chr3,15774053,15775873,AT3G43960,-,chr3,15774053,15775873,AT3G43960,-
chr3,15777408,15778166,AT3G43970,-,chr3,15777408,15778166,AT3G43970,-
chr3,15778275,15779360,AT3G43980,-,chr3,15778275,15779360,AT3G43980,-
chr3,15780877,15781834,AT3G06705,+,chr3,15780877,15781834,AT3G06705,+
chr3,15782538,15785184,AT3G43990,-,chr3,15782538,15785184,AT3G43990,-
chr3,15787227,15788739,AT3G44000,-,chr3,15787227,15788739,AT3G44000,-
chr3,15795417,15796016,AT3G44005,-,chr3,15795417,15796016,AT3G44005,-
chr3,15796133,15796837,AT3G44006,+,chr3,15796133,15796837,AT3G44006,+
chr3,15799481,15801227,AT3G44010,-,chr3,15799481,15801227,AT3G44010,-
chr3,15801372,15802855,AT3G44020,+,chr3,15801372,15802855,AT3G44020,+
chr3,15803993,15806948,AT3G44030,+,chr3,15803993,15806948,AT3G44030,+
chr3,15808431,15810650,AT3G44035,+,chr3,15808431,15810650,AT3G44035,+
chr3,15813075,15814056,AT3G44042,-,chr3,15813075,15814056,AT3G44042,-
chr3,15817539,15818150,AT3G44045,+,chr3,15817539,15818150,AT3G44045,+
chr3,15818511,15825111,AT3G44050,+,chr3,15818511,15825111,AT3G44050,+
chr3,15824938,15826391,AT3G44060,-,chr3,15824938,15826391,AT3G44060,-
chr3,15828153,15829823,AT3G44070,-,chr3,15828153,15829823,AT3G44070,-
chr3,15829492,15829741,AT3G06715,+,chr3,15829492,15829741,AT3G06715,+
chr3,15835632,15837126,AT3G44080,-,chr3,15835632,15837126,AT3G44080,-
chr3,15837740,15837951,AT3G06725,+,chr3,15837740,15837951,AT3G06725,+
chr3,15839123,15840759,AT3G44090,+,chr3,15839123,15840759,AT3G44090,+
chr3,15846761,15847073,AT3G06735,+,chr3,15846761,15847073,AT3G06735,+
chr3,15849043,15853462,AT3G44093,-,chr3,15849043,15853462,AT3G44093,-
chr3,15859368,15863166,AT3G44096,-,chr3,15859368,15863166,AT3G44096,-
chr3,15865933,15867534,AT3G44100,-,chr3,15865933,15867534,AT3G44100,-
chr3,15868631,15871256,AT3G44110,-,chr3,15868631,15871256,AT3G44110,-
chr3,15871926,15872128,AT3G06745,-,chr3,15871926,15872128,AT3G06745,-
chr3,15874918,15875456,AT3G44115,+,chr3,15874918,15875456,AT3G44115,+
chr3,15876701,15877124,AT3G44117,+,chr3,15876701,15877124,AT3G44117,+
chr3,15878399,15879830,AT3G44120,-,chr3,15878399,15879830,AT3G44120,-
chr3,15881870,15883638,AT3G44130,+,chr3,15881870,15883638,AT3G44130,+
chr3,15885077,15885380,AT3G44140,-,chr3,15885077,15885380,AT3G44140,-
chr3,15887490,15888879,AT3G44150,+,chr3,15887490,15888879,AT3G44150,+
chr3,15888840,15891988,AT3G44160,-,chr3,15888840,15891988,AT3G44160,-
chr3,15894790,15895257,AT3G44170,+,chr3,15894790,15895257,AT3G44170,+
chr3,15898567,15900327,AT3G44175,+,chr3,15898567,15900327,AT3G44175,+
chr3,15900795,15901716,AT3G44180,+,chr3,15900795,15901716,AT3G44180,+
chr3,15901714,15903628,AT3G44190,-,chr3,15901714,15903628,AT3G44190,-
chr3,15906348,15912040,AT3G44200,+,chr3,15906348,15912040,AT3G44200,+
chr3,15913021,15915321,AT3G44205,-,chr3,15913021,15915321,AT3G44205,-
chr3,15916270,15917332,AT3G44210,+,chr3,15916270,15917332,AT3G44210,+
chr3,15917928,15918131,AT3G44212,-,chr3,15917928,15918131,AT3G44212,-
chr3,15919239,15923690,AT3G44215,-,chr3,15919239,15923690,AT3G44215,-
chr3,15927939,15929839,AT3G44220,+,chr3,15927939,15929839,AT3G44220,+
chr3,15932134,15932748,AT3G44230,+,chr3,15932134,15932748,AT3G44230,+
chr3,15933284,15933963,AT3G44235,+,chr3,15933284,15933963,AT3G44235,+
chr3,15935324,15936393,AT3G00710,-,chr3,15935324,15936393,AT3G00710,-
chr3,15940184,15940903,AT3G44240,+,chr3,15940184,15940903,AT3G44240,+
chr3,15942984,15944564,AT3G44245,-,chr3,15942984,15944564,AT3G44245,-
chr3,15948505,15950245,AT3G44250,-,chr3,15948505,15950245,AT3G44250,-
chr3,15952008,15953346,AT3G44260,-,chr3,15952008,15953346,AT3G44260,-
chr3,15954539,15954667,AT3G44261,-,chr3,15954539,15954667,AT3G44261,-
chr3,15955138,15956246,AT3G44265,-,chr3,15955138,15956246,AT3G44265,-
chr3,15956886,15957093,AT3G44262,-,chr3,15956886,15957093,AT3G44262,-
chr3,15958387,15959820,AT3G44264,-,chr3,15958387,15959820,AT3G44264,-
chr3,15960323,15961773,AT3G44267,+,chr3,15960323,15961773,AT3G44267,+
chr3,15962693,15963828,AT3G44270,+,chr3,15962693,15963828,AT3G44270,+
chr3,15965748,15966251,AT3G44274,-,chr3,15965748,15966251,AT3G44274,-
